test_name,b_bp,r_bp,txn_id,op_type,bank,latency_cyc
mem_full_test,0,0,1126,WR,3,4.00
mem_full_test,0,0,1130,WR,1,4.00
mem_full_test,0,0,1128,RD,2,6.00
mem_full_test,0,0,1134,WR,15,4.00
mem_full_test,0,0,1132,RD,5,6.00
mem_full_test,0,0,1137,WR,6,4.00
mem_full_test,0,0,1136,RD,13,6.00
mem_full_test,0,0,1140,WR,5,4.00
mem_full_test,0,0,1144,WR,3,4.00
mem_full_test,0,0,1142,RD,5,8.00
mem_full_test,0,0,1148,WR,11,4.00
mem_full_test,0,0,1146,RD,6,6.00
mem_full_test,0,0,1152,WR,8,4.00
mem_full_test,0,0,1150,RD,10,6.00
mem_full_test,0,0,1154,WR,2,4.00
mem_full_test,0,0,1156,RD,0,6.00
mem_full_test,0,0,1159,WR,8,4.00
mem_full_test,0,0,1158,RD,9,6.00
mem_full_test,0,0,1162,WR,10,4.00
mem_full_test,0,0,1164,RD,13,6.00
mem_full_test,0,0,1166,RD,2,6.00
mem_full_test,0,0,1168,WR,13,4.00
mem_full_test,0,0,1172,WR,7,4.00
mem_full_test,0,0,1170,RD,13,6.00
mem_full_test,0,0,1176,WR,13,4.00
mem_full_test,0,0,1174,RD,10,6.00
mem_full_test,0,0,1178,RD,12,6.00
mem_full_test,0,0,1182,WR,3,4.00
mem_full_test,0,0,1180,RD,7,6.00
mem_full_test,0,0,1186,WR,1,4.00
mem_full_test,0,0,1184,RD,13,6.00
mem_full_test,0,0,1189,WR,12,4.00
mem_full_test,0,0,1188,RD,14,6.00
mem_full_test,0,0,1193,WR,5,4.00
mem_full_test,0,0,1192,RD,12,6.00
mem_full_test,0,0,1198,WR,4,4.00
mem_full_test,0,0,1196,RD,5,6.00
mem_full_test,0,0,1200,WR,4,5.00
mem_full_test,0,0,1202,WR,1,5.00
mem_full_test,0,0,1204,RD,6,6.00
mem_full_test,0,0,1207,WR,0,4.00
mem_full_test,0,0,1206,RD,10,6.00
mem_full_test,0,0,1210,RD,7,6.00
mem_full_test,0,0,1212,WR,13,4.00
mem_full_test,0,0,1214,WR,2,4.00
mem_full_test,0,0,1216,RD,12,6.00
mem_full_test,0,0,1218,WR,15,4.00
mem_full_test,0,0,1220,RD,12,6.00
mem_full_test,0,0,1222,RD,11,6.00
mem_full_test,0,0,1224,WR,5,4.00
mem_full_test,0,0,1226,RD,14,6.00
mem_full_test,0,0,1228,WR,14,5.00
mem_full_test,0,0,1230,RD,5,6.00
mem_full_test,0,0,1232,WR,8,4.00
mem_full_test,0,0,1235,WR,4,4.00
mem_full_test,0,0,1234,RD,7,6.00
mem_full_test,0,0,1238,WR,0,4.00
mem_full_test,0,0,1240,RD,11,6.00
